DATE,BOROUGH,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
2016 / 11,Staten Island,15374.5,1958.4,1724.5,190.5,66.5,525.3,0.0
2016 / 12,Bronx,35003.9,3376.6,3658.8,98.0,64.0,0.0,0.0
2016 / 12,Brooklyn,68165.4,9278.7,7238.5,399.3,186.1,45.8,0.0
2016 / 12,Manhattan,36145.7,7620.5,5298.4,88.9,194.6,0.0,0.0
2016 / 12,Queens,57052.8,8606.9,7587.1,771.2,121.60000000000001,1135.0,0.0
2016 / 12,Staten Island,14716.7,2712.6,2021.5,127.7,63.0,14.7,0.0
2017 / 01,Bronx,33551.0,2851.0,3585.9,52.8,71.1,0.0,203.2
2017 / 01,Brooklyn,64964.0,7967.4,6778.1,332.1,204.8,13.3,545.5
2017 / 01,Manhattan,35343.2,5924.1,4600.5,77.0,213.9,0.0,625.2
2017 / 01,Queens,53297.6,7038.9,7072.9,489.2,116.5,0.0,515.4
2017 / 01,Staten Island,13432.5,2066.3,1824.5,48.2,69.1,5.7,187.5
2017 / 02,Bronx,29836.4,2215.0,2980.5,34.6,55.8,0.0,0.0
2017 / 02,Brooklyn,56696.5,6265.900000000001,5658.6,264.0,147.2,0.0,0.0
2017 / 02,Manhattan,31033.399999999998,5083.9,4174.6,66.2,163.9,0.0,0.0
2017 / 02,Queens,46409.5,5502.2,5857.1,407.4,81.2,0.0,0.0
2017 / 02,Staten Island,11598.0,1600.6,1523.5,42.2,46.7,0.0,0.0
2017 / 03,Bronx,33319.4,2566.9,3318.6,40.5,84.8,0.0,0.0
2017 / 03,Brooklyn,64986.1,7264.9,6446.7,271.5,211.2,0.0,0.0
2017 / 03,Manhattan,34842.6,6078.4,4798.7,71.3,236.70000000000002,0.0,0.0
2017 / 03,Queens,51718.5,6100.2,6509.6,422.1,133.8,0.0,0.0
2017 / 03,Staten Island,12895.8,1803.6,1704.0,48.5,67.5,0.0,0.0
2017 / 04,Bronx,33713.4,2618.6,3381.1,94.0,50.2,0.0,0.0
2017 / 04,Brooklyn,65114.0,7216.8,6508.2,367.0,138.4,0.0,0.0
2017 / 04,Manhattan,33904.4,5609.2,4427.4,72.2,159.3,0.0,0.0
2017 / 04,Queens,56469.6,6327.1,6983.3,596.0999999999999,82.30000000000001,0.0,0.0
2017 / 04,Staten Island,14998.099999999999,1934.1999999999998,1888.7,122.8,44.9,0.0,0.0
2017 / 05,Bronx,37647.1,2721.3,3632.6000000000004,73.9,100.1,0.0,0.0
2017 / 05,Brooklyn,73647.7,7746.3,6954.6,463.1,221.89999999999998,0.0,0.0
2017 / 05,Manhattan,38239.5,5898.8,4663.5,93.3,245.6,0.0,0.0
2017 / 05,Queens,64418.2,6861.0,7409.7,615.3,130.60000000000002,0.0,0.0
2017 / 05,Staten Island,17288.7,2065.7,2083.9,198.3,74.5,0.0,0.0
2017 / 06,Bronx,36273.8,2863.1000000000004,3683.7,83.0,82.2,0.0,0.0
2017 / 06,Brooklyn,73293.1,7826.5,7170.6,669.4,163.0,0.0,0.0
2017 / 06,Manhattan,36603.2,6152.6,4834.1,90.1,159.6,0.0,0.0
2017 / 06,Queens,65367.5,7056.3,7751.3,525.6,96.4,0.0,0.0
2017 / 06,Staten Island,17688.0,2108.5,2196.1,198.7,57.6,0.0,0.0
2017 / 07,Bronx,35358.6,2673.8,3608.3,70.9,0.0,0.0,0.0
2017 / 07,Brooklyn,67901.7,7163.9,6671.5,931.8000000000001,0.0,0.0,0.0
2017 / 07,Manhattan,33693.3,5086.3,4245.2,97.3,0.0,0.0,0.0
2017 / 07,Queens,62657.4,6621.2,7477.0,519.0,0.0,0.0,0.0
2017 / 07,Staten Island,15918.2,1940.5,2092.3,156.3,0.0,0.0,0.0
2017 / 08,Bronx,35771.3,2768.4,3715.6,255.1,0.0,0.0,0.0
2017 / 08,Brooklyn,68292.6,7337.0,6801.3,924.2,0.0,0.0,0.0
2017 / 08,Manhattan,35134.0,5571.3,4561.3,101.6,0.0,0.0,0.0
2017 / 08,Queens,62952.2,6498.8,7603.5,527.8,0.0,0.0,0.0
2017 / 08,Staten Island,16081.8,1965.5,2017.1,181.9,0.0,0.0,0.0
2017 / 09,Bronx,33632.4,2601.9,3463.9,447.20000000000005,58.7,0.0,0.0
2017 / 09,Brooklyn,68211.3,7617.2,6637.9,893.6,179.9,0.0,0.0
2017 / 09,Manhattan,35186.5,6194.1,4544.0,103.1,204.6,0.0,0.0
2017 / 09,Queens,58781.7,6376.6,7133.1,473.5,80.5,0.0,0.0
2017 / 09,Staten Island,14823.0,1863.3,1853.6,152.5,58.2,0.0,0.0
2017 / 10,Bronx,33749.4,2533.7,3372.0,537.1,74.3,27.0,0.0
2017 / 10,Brooklyn,68232.7,7229.2,6546.9,941.2,247.5,8.5,0.0
2017 / 10,Manhattan,36020.2,5781.6,4356.0,108.1,315.3,0.0,0.0
2017 / 10,Queens,57847.8,6088.8,6849.6,1059.1999999999998,113.80000000000001,0.0,0.0
2017 / 10,Staten Island,14709.0,1838.8,1742.5,150.2,81.5,44.7,0.0
2017 / 11,Bronx,34624.4,2691.9,3460.7999999999997,706.5,52.8,136.1,0.0
2017 / 11,Brooklyn,68268.8,7674.2,6760.5,1204.8,235.1,281.29999999999995,0.0
2017 / 11,Manhattan,35557.6,6221.8,4763.3,125.4,297.4,0.0,0.0
2017 / 11,Queens,57773.1,6773.3,6906.1,2067.7999999999997,99.9,435.80000000000007,0.0
2017 / 11,Staten Island,15211.2,2042.5,1857.8,293.8,76.19999999999999,796.6999999999999,0.0
2017 / 12,Bronx,32648.5,2998.1,3401.1,521.2,41.2,40.4,0.0
2017 / 12,Brooklyn,64975.2,8348.4,6875.6,888.8000000000001,196.0,7.0,0.0
2017 / 12,Manhattan,34744.0,6650.8,4817.5,107.2,239.4,0.0,0.0
2017 / 12,Queens,53356.0,7310.0,7113.5,1568.5,73.8,538.5,0.0
2017 / 12,Staten Island,13928.900000000001,2266.0,1792.1,205.0,61.0,29.5,0.0
2018 / 01,Bronx,33301.9,2928.1,3751.4,290.8,45.1,0.0,393.6
2018 / 01,Brooklyn,65251.2,7920.7,7236.7,633.4,200.79999999999998,0.0,596.0
2018 / 01,Manhattan,35417.3,5826.4,4796.0,107.7,253.6,0.0,596.1
2018 / 01,Queens,53219.200000000004,6879.2,7255.2,998.1,73.1,0.0,524.1
2018 / 01,Staten Island,13614.8,2036.2,1889.4,65.9,66.5,0.0,289.4
2018 / 02,Bronx,29698.8,2428.4,3118.7,270.2,43.1,0.0,0.0
2018 / 02,Brooklyn,58425.1,6895.4,6109.5,539.8000000000001,161.0,0.0,0.0
2018 / 02,Manhattan,31140.1,5277.4,4240.6,98.8,193.9,0.0,0.0
2018 / 02,Queens,47301.4,5854.8,6165.900000000001,762.9,65.7,0.0,0.0
2018 / 02,Staten Island,12045.9,1726.7,1562.0,47.1,51.7,0.0,0.0
2018 / 03,Bronx,33086.7,2745.3,3463.2,329.1,55.2,0.0,0.0
2018 / 03,Brooklyn,66562.7,7785.9,6874.2,644.5,249.3,0.0,0.0
2018 / 03,Manhattan,34778.8,6325.7,4845.5,121.9,266.1,0.0,0.0
2018 / 03,Queens,52989.2,6555.6,6882.5,907.4,93.6,0.0,0.0
2018 / 03,Staten Island,13630.0,1987.0,1678.4,73.2,69.1,0.0,0.0
2018 / 04,Bronx,32646.3,2569.0,3400.2,421.20000000000005,49.8,0.0,0.0
2018 / 04,Brooklyn,64297.3,7106.1,6528.0,665.1,181.7,0.0,0.0
2018 / 04,Manhattan,33363.5,5611.6,4287.8,123.1,219.70000000000002,0.0,0.0
2018 / 04,Queens,54513.1,6151.0,6679.5,970.2,80.1,0.0,0.0
2018 / 04,Staten Island,14794.5,1858.1,1736.1,162.0,65.4,0.0,0.0
2018 / 05,Bronx,36572.1,2755.2,3737.3999999999996,637.3,69.8,0.0,0.0
2018 / 05,Brooklyn,73658.9,7694.200000000001,7009.9,840.2,257.0,0.0,0.0
2018 / 05,Manhattan,37989.1,6537.4,4863.0,140.9,317.2,0.0,0.0
2018 / 05,Queens,64426.0,6688.4,7467.9,1805.7,117.2,0.0,0.0
2018 / 05,Staten Island,18088.4,2046.0,2027.4,290.0,94.4,0.0,0.0
2018 / 06,Bronx,35471.1,2848.3,3853.3,644.6,39.7,0.0,0.0
2018 / 06,Brooklyn,71291.9,7948.5,7115.0,804.4,150.2,0.0,0.0
2018 / 06,Manhattan,36336.2,6482.5,4760.3,141.4,185.2,0.0,0.0
2018 / 06,Queens,62582.3,7028.3,7818.5,1674.6,68.4,0.0,0.0
2018 / 06,Staten Island,16920.9,2109.2,2121.8999999999996,268.8,61.3,0.0,0.0
2018 / 07,Bronx,35706.1,2763.4,3804.7,531.4,0.0,0.0,0.0
2018 / 07,Brooklyn,68409.1,7110.3,6748.6,655.0,0.0,0.0,0.0
2018 / 07,Manhattan,34500.4,5428.8,4152.4,154.7,0.0,0.0,0.0
2018 / 07,Queens,62408.0,6632.1,7440.6,1379.5,0.0,0.0,0.0
2018 / 07,Staten Island,16218.3,1924.6,1974.7,170.7,0.0,0.0,0.0
2018 / 08,Bronx,36289.4,2839.2,3895.6,618.1,0.0,0.0,0.0
2018 / 08,Brooklyn,70279.5,7647.8,7103.2,687.9,0.0,0.0,0.0
2018 / 08,Manhattan,35336.5,6241.599999999999,4686.4,179.5,0.0,0.0,0.0
2018 / 08,Queens,63390.6,6810.3,7653.2,1412.7,0.0,0.0,0.0
2018 / 08,Staten Island,16279.1,2013.8000000000002,1985.0,228.8,0.0,0.0,0.0
2018 / 09,Bronx,33309.9,2664.4,3562.8,493.1,49.6,0.0,0.0
2018 / 09,Brooklyn,68281.9,7818.3,6799.5,663.3,195.8,0.0,0.0
2018 / 09,Manhattan,34916.5,6437.1,4441.6,151.5,215.6,0.0,0.0
2018 / 09,Queens,58175.4,6577.6,7202.3,1370.1,86.0,0.0,0.0
2018 / 09,Staten Island,14865.8,1931.9,1864.4,183.1,57.099999999999994,0.0,0.0
2018 / 10,Bronx,35313.1,2677.1,3783.3,508.79999999999995,73.9,0.0,0.0
2018 / 10,Brooklyn,72326.6,7779.3,7119.9,653.5,291.6,0.0,0.0
2018 / 10,Manhattan,37786.3,6426.700000000001,4621.8,172.2,319.8,0.0,0.0
2018 / 10,Queens,62082.5,6632.7,7448.5,1376.8,123.2,0.0,0.0
2018 / 10,Staten Island,15848.099999999999,1962.5,1895.5,190.5,83.0,0.0,0.0
2018 / 11,Bronx,34978.8,2801.1,3705.2999999999997,871.5,53.8,71.80000000000001,0.0
2018 / 11,Brooklyn,69679.3,8098.2,7030.3,1063.6,272.1,359.0,0.0
2018 / 11,Manhattan,36225.1,6785.5,4925.0,178.2,262.1,0.0,0.0
2018 / 11,Queens,60057.399999999994,6849.8,7417.7,2448.4,104.2,563.1,0.0
2018 / 11,Staten Island,15067.7,2125.1,1890.1,456.9,74.1,994.8,0.0
2018 / 12,Bronx,33934.3,2988.0,3541.7,493.8,39.3,27.5,0.0
2018 / 12,Brooklyn,67165.3,8326.5,6772.6,652.1,210.7,369.7,0.0
2018 / 12,Manhattan,34951.1,6729.900000000001,4673.5,159.2,214.0,0.0,0.0
2018 / 12,Queens,56228.6,7238.4,7063.2,1274.5,81.7,409.6,0.0
2018 / 12,Staten Island,14586.9,2260.4,1792.0,227.6,58.2,796.4,0.0
2019 / 01,Bronx,33056.8,3049.8,4136.7,332.9,48.7,16.5,225.8
2019 / 01,Brooklyn,66146.4,8286.0,7563.4,539.1,281.1,18.4,400.7
2019 / 01,Manhattan,35214.6,6468.7,5192.5,171.3,266.1,0.0,502.8
2019 / 01,Queens,54445.2,6947.7,7771.7,1004.6,104.80000000000001,0.0,381.3
2019 / 01,Staten Island,13673.1,2129.1,1972.5,69.2,74.1,1.2,124.6
2019 / 02,Bronx,29344.2,2302.2,3228.4,251.1,29.7,35.7,0.0
2019 / 02,Brooklyn,57494.9,6521.599999999999,5965.9,458.0,187.5,22.3,0.0
2019 / 02,Manhattan,30996.1,5359.1,4343.2,156.5,192.5,0.0,0.0
2019 / 02,Queens,46817.5,5485.2,6132.6,685.4,72.19999999999999,0.0,0.0
2019 / 02,Staten Island,11701.199999999999,1626.6999999999998,1567.3,43.6,47.9,0.0,1.0
2019 / 03,Bronx,32763.6,2631.1,3574.5,329.29999999999995,45.8,0.0,0.0
2019 / 03,Brooklyn,63655.9,7244.2,6617.3,516.5,259.4,0.0,0.0
2019 / 03,Manhattan,33158.5,5950.9,4684.4,187.5,257.6,0.0,0.0
2019 / 03,Queens,51708.799999999996,6002.9,6791.1,839.5,105.6,0.0,0.0
2019 / 03,Staten Island,13152.9,1767.5,1730.6,83.5,65.2,0.0,0.0
2019 / 04,Bronx,34475.4,2696.7,3842.9,506.6,34.7,0.0,0.0
2019 / 04,Brooklyn,69246.9,7315.5,6794.3,644.5,223.6,8.7,0.0
2019 / 04,Manhattan,35201.2,5803.7,4535.4,213.6,225.7,0.0,0.0
2019 / 04,Queens,59017.299999999996,6183.900000000001,7343.0,1121.5,86.4,0.0,0.0
2019 / 04,Staten Island,15761.1,1864.6999999999998,1935.0,215.3,56.699999999999996,0.0,0.0
2019 / 05,Bronx,35976.0,2750.9,3921.3,644.7,58.0,0.0,0.0
2019 / 05,Brooklyn,72840.0,7721.9,7440.9,757.1,306.5,0.0,0.0
2019 / 05,Manhattan,37050.6,6627.3,5093.4,242.4,329.5,0.0,0.0
2019 / 05,Queens,64640.5,6580.9,7680.5,1386.0,120.80000000000001,0.0,0.0
2019 / 05,Staten Island,17643.1,2021.0,2095.8,289.8,77.5,0.0,0.0
2019 / 06,Bronx,33101.9,2682.0,3822.3,574.9,37.9,0.0,0.0
2019 / 06,Brooklyn,68303.4,7548.2,7035.3,741.4,179.0,0.0,0.0
2019 / 06,Manhattan,33721.0,6018.4,4472.599999999999,218.4,202.39999999999998,0.0,0.0
2019 / 06,Queens,59958.3,6622.3,7643.3,1272.1,78.8,0.0,0.0
2019 / 06,Staten Island,15837.0,1985.5,2104.1,241.5,46.3,0.0,0.0
2019 / 07,Bronx,36869.3,2926.4,4237.2,539.5,0.0,0.0,0.0
2019 / 07,Brooklyn,70845.1,7466.6,7453.9,682.1,0.0,0.0,0.0
2019 / 07,Manhattan,34916.3,5806.8,4530.7,267.2,0.0,0.0,0.0
2019 / 07,Queens,65419.8,6817.1,8170.9,1245.8,0.0,0.0,0.0
2019 / 07,Staten Island,16835.9,2013.1,2145.8,201.7,0.0,0.0,0.0
2019 / 08,Bronx,35454.6,2710.3,4017.0,549.9,0.0,0.0,0.0
2019 / 08,Brooklyn,67221.8,7259.8,7240.2,646.7,0.0,0.0,0.0
2019 / 08,Manhattan,34135.9,6198.2,4759.1,245.89999999999998,0.0,0.0,0.0
2019 / 08,Queens,61692.200000000004,6585.3,7916.0,1145.6,0.0,0.0,0.0
2019 / 08,Staten Island,15612.2,1888.2,2025.1,207.3,0.0,0.0,0.0
2019 / 09,Bronx,32963.6,2396.8,3641.5,435.8,55.8,0.0,0.0
2019 / 09,Brooklyn,67139.3,7293.7,6808.3,605.4,282.0,0.0,0.0
2019 / 09,Manhattan,33551.8,6068.5,4307.3,248.2,258.1,0.0,0.0
2019 / 09,Queens,57398.4,6111.2,7089.5,1008.5,277.5,0.0,0.0
2019 / 09,Staten Island,14778.6,1723.7,1821.4,182.2,68.3,0.0,0.0
2019 / 10,Bronx,32078.7,2486.5,3649.2,464.1,49.2,0.0,0.0
2019 / 10,Brooklyn,65336.4,7164.0,6792.3,618.1,347.5,0.0,0.0
2019 / 10,Manhattan,33293.7,6199.6,4688.0,231.2,269.59999999999997,0.0,0.0
2019 / 10,Queens,55687.1,6148.5,7092.4,1150.4,308.1,0.0,0.0
2019 / 10,Staten Island,14077.7,1754.1999999999998,1785.8,171.1,75.80000000000001,18.5,0.0
2019 / 11,Bronx,32177.9,2498.2,3579.6000000000004,692.6,40.3,18.0,0.0
2019 / 11,Brooklyn,66132.5,7047.7,6539.5,818.0,409.70000000000005,167.4,0.0
2019 / 11,Manhattan,34534.9,6094.7,4593.9,265.8,249.1,0.0,0.0
2019 / 11,Queens,56090.5,5917.0,6835.9,1974.1000000000001,307.8,552.5,0.0
2019 / 11,Staten Island,13813.3,1681.6,1652.3,321.0,69.8,579.2,0.0
2019 / 12,Bronx,33439.4,3296.1,4173.3,435.3,31.0,31.1,0.0
2019 / 12,Brooklyn,69770.3,8925.1,7521.5,658.7,335.7,193.5,0.0
2019 / 12,Manhattan,35011.5,6779.5,4826.7,232.4,195.8,0.0,0.0
2019 / 12,Queens,59197.9,7754.4,7963.4,1316.9,258.4,261.1,0.0
2019 / 12,Staten Island,15484.3,2382.4,2026.4,182.4,57.0,453.0,0.0
2020 / 01,Bronx,32893.6,2955.4,4223.5,333.7,43.6,0.0,150.3
2020 / 01,Brooklyn,65762.6,8172.8,7819.5,558.1,431.8,17.5,385.1
2020 / 01,Manhattan,33823.5,6547.8,5396.6,244.3,270.1,0.0,533.0
2020 / 01,Queens,55242.5,6927.8,8083.3,971.5,337.79999999999995,0.0,509.9
2020 / 01,Staten Island,14049.8,2092.3,2010.3,83.6,80.6,0.0,105.0
2020 / 02,Bronx,29707.0,2360.1,3521.9,255.2,31.5,0.0,0.0
2020 / 02,Brooklyn,59293.0,6672.0,6408.2,465.3,323.8,35.8,0.0
2020 / 02,Manhattan,31155.7,5533.0,4558.2,216.9,211.7,0.0,0.0
2020 / 02,Queens,49023.1,5479.1,6734.6,792.2,260.9,0.0,0.0
2020 / 02,Staten Island,12141.2,1606.8,1581.1,48.9,55.2,1.6,0.0
2020 / 03,Bronx,32823.0,2731.7,4011.6,322.2,18.2,0.0,0.0
2020 / 03,Brooklyn,65891.4,7635.7,7554.0,537.8,234.3,9.2,0.0
2020 / 03,Manhattan,32374.0,5745.9,4773.3,260.9,153.6,0.0,0.0
2020 / 03,Queens,55454.0,6232.5,7867.5,979.6999999999999,178.9,0.0,0.0
2020 / 03,Staten Island,14410.300000000001,1874.1,1929.8,110.5,38.8,0.0,0.0
2020 / 04,Bronx,33047.4,2651.8,4314.0,370.7,0.0,0.0,0.0
2020 / 04,Brooklyn,64129.2,7405.6,8211.7,512.5,0.0,0.0,0.0
2020 / 04,Manhattan,26714.4,4687.1,4897.0,200.2,0.0,0.0,0.0
2020 / 04,Queens,55958.700000000004,6158.0,8956.7,989.9,0.0,0.0,0.0
2020 / 04,Staten Island,15810.9,1999.6,2430.1,169.1,0.0,0.0,0.0
2020 / 05,Bronx,38742.6,3310.4,4834.0,40.5,0.0,0.0,0.0
2020 / 05,Brooklyn,71924.3,7913.4,8415.9,33.1,0.0,0.0,0.0
2020 / 05,Manhattan,30345.7,5002.3,4897.4,12.8,0.0,0.0,0.0
2020 / 05,Queens,67738.2,6644.3,9651.9,78.60000000000001,0.0,0.0,0.0
2020 / 05,Staten Island,18991.0,2076.1,2616.6,12.3,0.0,0.0,0.0
2020 / 06,Bronx,41217.3,3961.3,5450.2,0.0,0.0,0.0,0.0
2020 / 06,Brooklyn,78399.0,8750.7,9296.5,0.0,0.0,0.0,0.0
2020 / 06,Manhattan,33530.1,5173.1,4732.8,0.0,0.0,0.0,0.0
2020 / 06,Queens,72776.6,7512.3,10718.0,0.0,0.0,0.0,0.0
2020 / 06,Staten Island,18987.2,2179.9,2934.7,0.0,0.0,0.0,0.0
2020 / 07,Bronx,41372.399999999994,3781.9,5263.4,0.0,0.0,0.0,0.0
2020 / 07,Brooklyn,77923.4,8658.5,9206.3,0.0,0.0,0.0,0.0
2020 / 07,Manhattan,34442.5,5705.8,5085.5,0.0,0.0,0.0,0.0
2020 / 07,Queens,72380.0,7564.5,10448.3,0.0,0.0,0.0,0.0
2020 / 07,Staten Island,18083.4,2207.4,2736.3,0.0,0.0,0.0,0.0
2020 / 08,Bronx,40200.2,3377.0,4989.9,0.0,0.0,0.0,0.0
2020 / 08,Brooklyn,76364.6,7882.9,8460.3,0.0,0.0,0.0,0.0
2020 / 08,Manhattan,34347.9,5116.3,4597.9,0.0,0.0,0.0,0.0
2020 / 08,Queens,72293.8,6920.8,9474.7,0.0,0.0,0.0,0.0
2020 / 08,Staten Island,18275.6,1876.8,2449.4,0.0,0.0,0.0,0.0
2020 / 09,Bronx,38677.3,3591.0,5000.9,0.0,0.0,0.0,0.0
2020 / 09,Brooklyn,77841.7,8745.8,8493.1,0.0,0.0,0.0,0.0
2020 / 09,Manhattan,34978.4,5988.4,4754.3,0.0,0.0,0.0,0.0
2020 / 09,Queens,69074.4,7009.8,9286.7,0.0,0.0,0.0,0.0
2020 / 09,Staten Island,17462.4,1950.7,2435.9,0.0,0.0,0.0,0.0
2020 / 10,Bronx,38344.6,3451.7,4715.1,0.0,0.0,0.0,0.0
2020 / 10,Brooklyn,76701.3,8926.9,8561.7,0.0,0.0,0.0,0.0
2020 / 10,Manhattan,35025.9,6493.5,5165.5,0.0,0.0,0.0,0.0
2020 / 10,Queens,66599.7,7260.099999999999,9232.7,0.0,0.0,0.0,0.0
2020 / 10,Staten Island,17191.6,2064.0,2378.9,0.0,0.0,0.0,0.0
2020 / 11,Bronx,37450.7,3019.0,4095.1,0.0,0.0,5.0,0.0
2020 / 11,Brooklyn,74279.8,7812.8,7486.6,0.0,0.0,19.0,0.0
2020 / 11,Manhattan,32914.0,5270.0,4298.6,0.0,0.0,7.5,0.0
2020 / 11,Queens,65884.1,6381.7,8049.0,0.0,0.0,4.5,0.0
2020 / 11,Staten Island,18302.5,1885.6,1908.8,0.0,0.0,1.0,0.0
2020 / 12,Bronx,37539.7,3878.6,4836.6,0.0,0.0,4.5,0.0
2020 / 12,Brooklyn,74720.0,9858.4,8846.6,0.0,0.0,18.0,0.0
2020 / 12,Manhattan,33772.0,6730.1,5282.1,0.0,0.0,13.5,0.0
2020 / 12,Queens,63155.200000000004,8225.7,9610.8,0.0,0.0,7.5,0.0
2020 / 12,Staten Island,16615.5,2574.6,2347.9,0.0,0.0,3.4,0.0
2021 / 01,Bronx,34143.5,3340.8,4429.3,0.0,0.0,8.9,88.6
2021 / 01,Brooklyn,67861.8,8497.1,8186.2,0.0,0.0,31.5,274.2
2021 / 01,Manhattan,31105.3,5936.0,4976.4,0.0,0.0,15.0,393.5
2021 / 01,Queens,56461.299999999996,7006.7,8725.4,0.0,0.0,9.8,271.0
2021 / 01,Staten Island,14696.4,2138.7,2130.9,0.0,0.0,4.9,72.5
2021 / 02,Bronx,30193.4,2677.7,3502.6,0.0,0.0,0.0,0.0
2021 / 02,Brooklyn,59792.8,6799.4,6557.3,0.0,0.0,0.0,0.0
2021 / 02,Manhattan,28840.1,5133.8,4277.0,0.0,0.0,0.0,0.0
2021 / 02,Queens,47719.9,5531.2,6790.7,0.0,0.0,0.0,0.0
2021 / 02,Staten Island,11561.5,1544.0,1614.3,0.0,0.0,0.0,0.0
2021 / 03,Bronx,37793.9,3417.0,4540.5,0.0,0.0,0.0,0.0
2021 / 03,Brooklyn,75453.5,8419.0,8171.5,0.0,0.0,0.0,0.0
2021 / 03,Manhattan,34022.7,5800.5,4752.8,0.0,0.0,0.0,0.0
2021 / 03,Queens,63622.9,6799.8,8742.9,0.0,0.0,0.0,2.4
2021 / 03,Staten Island,16631.5,1958.6999999999998,2166.6,0.0,0.0,0.0,0.0
2021 / 04,Bronx,36396.8,3333.3,4395.9,0.0,0.0,0.0,0.0
2021 / 04,Brooklyn,73208.59999999999,8249.5,7942.9,0.0,0.0,0.0,0.0
2021 / 04,Manhattan,32442.4,6036.0,4818.9,0.0,0.0,0.0,0.0
2021 / 04,Queens,63635.9,6591.9,8708.9,0.0,0.0,0.0,0.0
2021 / 04,Staten Island,16881.0,1991.1,2266.0,0.0,0.0,0.0,0.0
2021 / 05,Bronx,36003.7,3121.2,4220.3,0.0,0.0,0.0,0.0
2021 / 05,Brooklyn,73085.6,7716.9,7504.0,0.0,0.0,0.0,0.0
2021 / 05,Manhattan,32506.4,5831.4,4569.1,0.0,0.0,0.0,0.0
2021 / 05,Queens,64860.5,6289.7,8334.8,0.0,0.0,0.0,0.0
2021 / 05,Staten Island,17322.0,1857.5,2216.0,0.0,0.0,0.0,0.0
2021 / 06,Bronx,40082.7,3507.4,4671.3,0.0,0.0,0.0,0.0
2021 / 06,Brooklyn,81079.9,8601.3,8149.1,0.0,0.0,0.0,0.0
2021 / 06,Manhattan,35959.2,6189.599999999999,4601.0,0.0,0.0,0.0,0.0
2021 / 06,Queens,71771.3,7103.2,8987.2,0.0,0.0,0.0,0.0
2021 / 06,Staten Island,18832.0,2092.0,2400.4,0.0,0.0,0.0,0.0
2021 / 07,Bronx,39432.9,3417.3,4539.1,0.0,0.0,0.0,0.0
2021 / 07,Brooklyn,76632.9,8046.3,7817.9,0.0,0.0,0.0,0.0
2021 / 07,Manhattan,34435.6,6288.5,4613.8,0.0,0.0,0.0,0.0
2021 / 07,Queens,69895.09999999999,7236.5,8946.3,0.0,0.0,0.0,0.0
2021 / 07,Staten Island,17841.1,2080.4,2284.4,0.0,0.0,0.0,0.0
2021 / 08,Bronx,37566.1,3045.3,4251.6,0.0,0.0,0.0,0.0
2021 / 08,Brooklyn,74067.2,7738.0,7292.3,0.0,0.0,0.0,0.0
2021 / 08,Manhattan,33132.7,5519.5,4032.0,0.0,0.0,0.0,0.0
2021 / 08,Queens,66673.3,6446.9,7976.8,0.0,0.0,0.0,0.0
2021 / 08,Staten Island,16979.3,1795.3,2011.9,0.0,0.0,0.0,0.0
2021 / 09,Bronx,38132.3,3353.9,4359.5,0.0,34.5,0.0,0.0
2021 / 09,Brooklyn,77282.09999999999,8432.8,7767.2,0.0,123.3,0.0,0.0
2021 / 09,Manhattan,34873.1,6801.799999999999,4552.0,0.0,102.8,0.0,0.0
2021 / 09,Queens,68526.8,7203.9,8456.2,0.0,111.60000000000001,0.0,0.0
2021 / 09,Staten Island,17900.3,1948.7,2171.4,0.0,18.799999999999997,0.0,0.0
2021 / 10,Bronx,37690.0,2984.5,4045.3,0.0,68.7,0.0,0.0
2021 / 10,Brooklyn,77103.6,7746.3,7056.2,40.0,195.9,0.0,0.0
2021 / 10,Manhattan,35124.7,6207.2,4470.6,0.0,154.4,0.0,0.0
2021 / 10,Queens,66607.4,6532.5,7671.0,0.0,226.0,0.0,0.0
2021 / 10,Staten Island,17210.1,1645.9,1718.5,0.0,19.9,0.0,0.0
2021 / 11,Bronx,37273.5,2834.9,3796.6000000000004,0.0,0.0,0.0,0.0
2021 / 11,Brooklyn,73244.5,7169.3,6648.6,79.0,0.0,0.0,0.0
2021 / 11,Manhattan,35613.3,5393.0,4035.0,0.0,0.0,0.0,0.0
2021 / 11,Queens,63414.4,6034.400000000001,7005.9,0.0,0.0,0.0,0.0
2021 / 11,Staten Island,16684.8,1731.2,1782.5,0.0,3.2,11.4,0.0
2021 / 12,Bronx,36323.9,3543.9,4325.4,16.4,51.5,68.3,0.0
2021 / 12,Brooklyn,73540.6,9269.3,7990.1,173.7,163.3,229.8,0.0
2021 / 12,Manhattan,34512.7,6980.1,5054.6,19.4,99.69999999999999,9.5,0.0
2021 / 12,Queens,62561.3,7831.2,8368.7,0.0,169.1,1029.0,0.0
2021 / 12,Staten Island,15637.7,2421.8,2196.2,0.0,15.3,544.6,0.0
2022 / 01,Bronx,31233.7,2660.2,3601.7,14.3,52.7,14.0,102.5
2022 / 01,Brooklyn,61795.9,7213.8,6773.6,146.6,265.7,19.2,237.9
2022 / 01,Manhattan,30850.1,5184.0,4099.6,30.599999999999998,235.4,9.6,322.8
2022 / 01,Queens,51205.8,6047.9,7270.5,0.0,249.3,1.5,308.2
